Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Fadrozole_DESeq_normData
Work Source: Fadrozole_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.32
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 278
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-8856828	Clathrin-mediated endocytosis	80	84	1	1	1	1	1	1	1	1	1	41	83	4777	0.83864	0.51762	0.51762	1.19	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-499943	Interconversion of nucleotide di- and triphosphates	14	14	1	1	0	1	1	1	1	0	0	42	14	4846	0.88636	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8951664	Neddylation	142	148	2	1	0	2	2	2	2	0	0	42	148	4712	0.27442	1.0	0.63806	0.0																																		0	0	0															0															0																							
R-DRE-9006936	Signaling by TGFB family members	59	60	1	0	0	1	1	0	1	0	0	42	60	4800	0.59486	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-192105	Synthesis of bile acids and bile salts	18	20	3	3	3	3	3	3	3	3	3	39	17	4843	0.99998	6.0258E-4	6.0258E-4	15.0	564475;394148;327462	cyp39a1;cyp7a1;hsd3b7	ENSDARG00000017982;ENSDARG00000069018;ENSDARG00000036966		0.18923009999999998	0.0892482	0.0753931	0.18530213826858552	0.17682203124509036	0.18072579473055894	0.10017136666666666	0.0294074	0.0283917	0.12344745223990379	0.09256933755859861	0.11986004244295236	0.38011899999999993	0.270858	0.200203	0.25291408670337057	0.35910737422084493	0.2501161630239265	0.0	0.0753931	1.0	0.0892482	0.0283917	0.0294074	0.200203	0.270858	0.0892482;0.403049;0.0753931	0.0294074;0.242715;0.0283917	0.270858;0.669296;0.200203	1	2	1	394148	ENSDARG00000069018	0.403049	0.403049		0.242715	0.242715		0.669296	0.669296		0.403049	0.242715	0.669296	2	564475;327462	ENSDARG00000017982;ENSDARG00000036966	0.08232065	0.08232065	0.009797035164017755	0.02889955	0.02889955	7.182083576512752E-4	0.23553049999999998	0.23553049999999998	0.04996062962473572	0.0892482;0.0753931	0.0294074;0.0283917	0.270858;0.200203	0						Linear,1(0.34);Poly 2,2(0.67)	2.2215509119695267	6.771443009376526	1.897232174873352	2.8377809524536133	0.5076369343550825	2.0364298820495605	-0.020459009245131027	0.398919209245131	-0.039522576105037927	0.23986530943837123	0.09391976856152301	0.666318231438477	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	12	13	2	2	2	2	2	2	2	2	2	40	11	4849	0.99984	0.0052659	0.0052659	15.38	394148;327462	cyp7a1;hsd3b7	ENSDARG00000069018;ENSDARG00000036966		0.23922105	0.23922105	0.0753931	0.23168770878578127	0.20911897206965122	0.22774311012839754	0.13555335	0.13555335	0.0283917	0.15154945879627876	0.11586325231248842	0.148969253765861	0.4347495	0.4347495	0.200203	0.33169884130714106	0.39165345307216776	0.3260515032980037	0.0	0.0753931	0.5	0.23922105	0.0283917	0.13555335	0.200203	0.4347495	0.403049;0.0753931	0.242715;0.0283917	0.669296;0.200203	1	1	1	394148	ENSDARG00000069018	0.403049	0.403049		0.242715	0.242715		0.669296	0.669296		0.403049	0.242715	0.669296	1	327462	ENSDARG00000036966	0.0753931	0.0753931		0.0283917	0.0283917		0.200203	0.200203		0.0753931	0.0283917	0.200203	0						Linear,1(0.5);Poly 2,1(0.5)	2.320329573193804	4.735013127326965	1.897232174873352	2.8377809524536133	0.6650684186637206	2.3675065636634827	-0.08188173199999998	0.5603238319999999	-0.07448348399999996	0.34559018399999997	-0.02496163999999995	0.8944606399999999	CONFLICT	0.5	0.5	0.0	
R-DRE-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	6	6	2	2	2	2	2	2	2	2	2	40	4	4856	0.99999	0.0010519	0.0010519	33.33	564475;327462	cyp39a1;hsd3b7	ENSDARG00000017982;ENSDARG00000036966		0.08232065	0.08232065	0.0753931	0.009797035164017755	0.0807120205768125	0.009529245550551891	0.02889955	0.02889955	0.0283917	7.182083576512752E-4	0.02878162339498585	6.985770370259024E-4	0.23553049999999998	0.23553049999999998	0.200203	0.04996062962473572	0.22732718772543595	0.04859501875657596	0.0	0.0753931	0.0	0.0753931	0.0283917	0.0283917	0.200203	0.200203	0.0892482;0.0753931	0.0294074;0.0283917	0.270858;0.200203	0	2	0															2	564475;327462	ENSDARG00000017982;ENSDARG00000036966	0.08232065	0.08232065	0.009797035164017755	0.02889955	0.02889955	7.182083576512752E-4	0.23553049999999998	0.23553049999999998	0.04996062962473572	0.0892482;0.0753931	0.0294074;0.0283917	0.270858;0.200203	0						Poly 2,2(1)	1.965599220110237	3.9336620569229126	1.897232174873352	2.0364298820495605	0.09842764266991638	1.9668310284614563	0.068742652	0.09589864799999999	0.027904164	0.029894936	0.16628859999999998	0.30477239999999994	DOWN	0.0	1.0	0.0	
R-DRE-194068	Bile acid and bile salt metabolism	21	26	3	3	3	3	3	3	3	3	3	39	23	4837	0.99994	0.001326	0.001326	11.54	564475;394148;327462	cyp39a1;cyp7a1;hsd3b7	ENSDARG00000017982;ENSDARG00000069018;ENSDARG00000036966		0.18923009999999998	0.0892482	0.0753931	0.18530213826858552	0.17682203124509036	0.18072579473055894	0.10017136666666666	0.0294074	0.0283917	0.12344745223990379	0.09256933755859861	0.11986004244295236	0.38011899999999993	0.270858	0.200203	0.25291408670337057	0.35910737422084493	0.2501161630239265	0.5	0.08232065	1.5	0.2461486	0.02889955	0.1360612	0.23553049999999998	0.47007699999999997	0.0892482;0.403049;0.0753931	0.0294074;0.242715;0.0283917	0.270858;0.669296;0.200203	1	2	1	394148	ENSDARG00000069018	0.403049	0.403049		0.242715	0.242715		0.669296	0.669296		0.403049	0.242715	0.669296	2	564475;327462	ENSDARG00000017982;ENSDARG00000036966	0.08232065	0.08232065	0.009797035164017755	0.02889955	0.02889955	7.182083576512752E-4	0.23553049999999998	0.23553049999999998	0.04996062962473572	0.0892482;0.0753931	0.0294074;0.0283917	0.270858;0.200203	0						Linear,1(0.34);Poly 2,2(0.67)	2.2215509119695267	6.771443009376526	1.897232174873352	2.8377809524536133	0.5076369343550825	2.0364298820495605	-0.020459009245131027	0.398919209245131	-0.039522576105037927	0.23986530943837123	0.09391976856152301	0.666318231438477	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-8957322	Metabolism of steroids	58	67	6	6	6	6	6	6	6	6	6	36	61	4799	1.0	1.852E-5	1.852E-5	8.96	564475;414331;406662;394148;378446;327462	cyp39a1;cyp51;msmo1;cyp7a1;dhcr7;hsd3b7	ENSDARG00000017982;ENSDARG00000042641;ENSDARG00000055876;ENSDARG00000069018;ENSDARG00000103226;ENSDARG00000036966		0.30427055	0.397203	0.0753931	0.17343641634157164	0.2918706284731872	0.17766081459695862	0.17431285	0.2404255	0.0283917	0.11292915088932087	0.1666728243081074	0.11536207384558735	0.5441210000000001	0.6562295	0.200203	0.24582481614434262	0.5242350525901394	0.2541791147791498	2.5	0.397203			0.2404255		0.6562295		0.0892482;0.457259;0.409317;0.403049;0.391357;0.0753931	0.0294074;0.262127;0.2451;0.242715;0.238136;0.0283917	0.270858;0.797649;0.683557;0.669296;0.643163;0.200203	4	2	4	414331;406662;394148;378446	ENSDARG00000042641;ENSDARG00000055876;ENSDARG00000069018;ENSDARG00000103226	0.4152455	0.40618299999999996	0.028981007223122034	0.2470195	0.2439075	0.010478013949853784	0.69841625	0.6764265	0.06823695621081535	0.457259;0.409317;0.403049;0.391357	0.262127;0.2451;0.242715;0.238136	0.797649;0.683557;0.669296;0.643163	2	564475;327462	ENSDARG00000017982;ENSDARG00000036966	0.08232065	0.08232065	0.009797035164017755	0.02889955	0.02889955	7.182083576512752E-4	0.23553049999999998	0.23553049999999998	0.04996062962473572	0.0892482;0.0753931	0.0294074;0.0283917	0.270858;0.200203	0						Linear,4(0.67);Poly 2,2(0.34)	2.101427201443283	12.755393981933594	1.7703725099563599	2.8377809524536133	0.3736501700077629	2.049604892730713	0.16549251386777414	0.4430485861322259	0.08395070972356225	0.2646749902764377	0.347420180548738	0.7408218194512621	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-8980692	RHOA GTPase cycle	77	77	1	1	0	1	1	1	1	0	0	42	77	4783	0.51284	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9013106	RHOC GTPase cycle	39	39	1	1	0	1	1	1	1	0	0	42	39	4821	0.71398	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2559583	Cellular Senescence	86	113	1	0	0	1	1	0	1	0	0	42	113	4747	0.37393	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2559586	DNA Damage/Telomere Stress Induced Senescence	29	49	1	0	0	1	1	0	1	0	0	42	49	4811	0.6546	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2142845	Hyaluronan metabolism	8	11	1	1	0	1	1	1	1	0	0	42	11	4849	0.9096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2160916	Hyaluronan uptake and degradation	7	8	1	1	0	1	1	1	1	0	0	42	8	4852	0.93343	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-427601	Multifunctional anion exchangers	5	6	2	2	2	2	2	2	2	2	2	40	4	4856	0.99999	0.0010519	0.0010519	33.33	791185;100005108	slc26a1;slc26a6	ENSDARG00000029832;ENSDARG00000055835		0.11170274999999999	0.11170274999999999	0.0888995	0.03224866541618435	0.1065331967672687	0.0314090410530618	0.024893899999999997	0.024893899999999997	0.0219656	0.004141241574697144	0.025557752860070688	0.004033420451719854	0.55385	0.55385	0.284058	0.38154350541976223	0.492687485631871	0.37160966106969956	0.0	0.0888995	0.0	0.0888995	0.0278222	0.0278222	0.284058	0.284058	0.134506;0.0888995	0.0219656;0.0278222	0.823642;0.284058	0	2	0															2	791185;100005108	ENSDARG00000029832;ENSDARG00000055835	0.11170274999999999	0.11170274999999999	0.03224866541618435	0.024893899999999997	0.024893899999999997	0.004141241574697144	0.55385	0.55385	0.38154350541976223	0.134506;0.0888995	0.0219656;0.0278222	0.823642;0.284058	0						Poly 2,2(1)	1.906488763875487	3.87651264667511	1.5887736082077026	2.2877390384674072	0.49424319555161	1.938256323337555	0.06700838	0.15639711999999997	0.019154432	0.030633367999999994	0.02505767999999997	1.08264232	DOWN	0.0	1.0	0.0	
R-DRE-383280	Nuclear Receptor transcription pathway	33	37	2	2	1	1	1	1	2	0	0	42	37	4823	0.72647	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-177929	Signaling by EGFR	27	27	1	1	1	1	1	1	1	1	1	41	26	4834	0.97803	0.20781	0.20781	3.7	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-179812	GRB2 events in EGFR signaling	8	8	1	1	1	1	1	1	1	1	1	41	7	4853	0.99806	0.066569	0.066569	12.5	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467		0.0	0.0904957	0.0	0.0904957	0.027717	0.027717	0.295467	0.295467	0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-180292	GAB1 signalosome	12	12	1	1	1	1	1	1	1	1	1	41	11	4849	0.99552	0.098211	0.098211	8.33	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467		0.0	0.0904957			0.027717		0.295467		0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-180336	SHC1 events in EGFR signaling	9	9	1	1	1	1	1	1	1	1	1	41	8	4852	0.99752	0.07458	0.07458	11.11	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467		0.0	0.0904957	0.0	0.0904957	0.027717	0.027717	0.295467	0.295467	0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-182971	EGFR downregulation	18	18	1	1	1	1	1	1	1	1	1	41	17	4843	0.98995	0.14372	0.14372	5.56	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467		0.0	0.0904957			0.027717		0.295467		0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-212718	EGFR interacts with phospholipase C-gamma	5	5	1	1	1	1	1	1	1	1	1	41	4	4856	0.99929	0.042129	0.042129	20.0	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467		0.0	0.0904957	0.0	0.0904957	0.027717	0.027717	0.295467	0.295467	0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-8856825	Cargo recognition for clathrin-mediated endocytosis	54	58	1	1	1	1	1	1	1	1	1	41	57	4803	0.91231	0.39469	0.39469	1.72	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-216083	Integrin cell surface interactions	28	30	1	1	0	1	1	1	1	0	0	42	30	4830	0.77189	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-170834	Signaling by TGF-beta Receptor Complex	44	44	1	0	0	1	1	0	1	0	0	42	44	4816	0.68366	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-190241	FGFR2 ligand binding and activation	10	13	1	1	1	0	0	0	1	0	0	42	13	4847	0.89404	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-190242	FGFR1 ligand binding and activation	9	11	1	1	1	0	0	0	1	0	0	42	11	4849	0.9096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654219	Phospholipase C-mediated cascade: FGFR1	9	11	1	1	1	0	0	0	1	0	0	42	11	4849	0.9096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654221	Phospholipase C-mediated cascade; FGFR2	8	11	1	1	1	0	0	0	1	0	0	42	11	4849	0.9096	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654687	Downstream signaling of activated FGFR1	21	23	1	1	1	0	0	0	1	0	0	42	23	4837	0.82008	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654688	SHC-mediated cascade:FGFR1	13	15	1	1	1	0	0	0	1	0	0	42	15	4845	0.87875	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654689	PI-3K cascade:FGFR1	14	16	1	1	1	0	0	0	1	0	0	42	16	4844	0.87119	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654693	FRS-mediated FGFR1 signaling	14	16	1	1	1	0	0	0	1	0	0	42	16	4844	0.87119	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654695	PI-3K cascade:FGFR2	13	16	1	1	1	0	0	0	1	0	0	42	16	4844	0.87119	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654696	Downstream signaling of activated FGFR2	17	20	1	1	1	0	0	0	1	0	0	42	20	4840	0.84161	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654699	SHC-mediated cascade:FGFR2	12	15	1	1	1	0	0	0	1	0	0	42	15	4845	0.87875	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654700	FRS-mediated FGFR2 signaling	13	16	1	1	1	0	0	0	1	0	0	42	16	4844	0.87119	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654726	Negative regulation of FGFR1 signaling	23	25	1	1	1	0	0	0	1	0	0	42	25	4835	0.80602	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654727	Negative regulation of FGFR2 signaling	22	25	1	1	1	0	0	0	1	0	0	42	25	4835	0.80602	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654736	Signaling by FGFR1	35	37	1	1	1	0	0	0	1	0	0	42	37	4823	0.72647	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654738	Signaling by FGFR2	51	54	1	1	1	0	0	0	1	0	0	42	54	4806	0.62675	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75105	Fatty acyl-CoA biosynthesis	18	21	5	4	3	5	5	5	5	3	3	39	18	4842	0.99997	6.9883E-4	6.9883E-4	14.29	795332;678614;447860	slc25a1b;elovl2;acsl5	ENSDARG00000076381;ENSDARG00000045414;ENSDARG00000075931		0.44075066666666673	0.440134	0.394338	0.046724052150185574	0.42811796454893	0.04440195705529015	0.25579766666666665	0.2563	0.239267	0.016285311613024652	0.25138294843535236	0.015623242748089532	0.7603456666666667	0.755826	0.649912	0.11276145388533014	0.7299297628957593	0.10653678008481565	0.5	0.41723600000000005	1.5	0.463957	0.2477835	0.264063	0.702869	0.8155625	0.440134;0.394338;0.48778	0.2563;0.239267;0.271826	0.755826;0.649912;0.875299	3	0	3	795332;678614;447860	ENSDARG00000076381;ENSDARG00000045414;ENSDARG00000075931	0.44075066666666673	0.440134	0.046724052150185574	0.25579766666666665	0.2563	0.016285311613024652	0.7603456666666667	0.755826	0.11276145388533014	0.440134;0.394338;0.48778	0.2563;0.239267;0.271826	0.755826;0.649912;0.875299	0															0						Linear,3(1)	2.671275363529522	8.294268012046814	1.9632834196090698	3.7235026359558105	0.8905864735778335	2.6074819564819336	0.3878774242570479	0.49362390907628545	0.23736910174117726	0.27422623159215603	0.6327440693870456	0.8879472639462878	UP	1.0	0.0	0.0	
R-DRE-75876	Synthesis of very long-chain fatty acyl-CoAs	13	15	3	3	2	3	3	3	3	2	2	40	13	4847	0.99975	0.0070122	0.0070122	13.33	678614;447860	elovl2;acsl5	ENSDARG00000045414;ENSDARG00000075931		0.441059	0.441059	0.394338	0.06607347184763387	0.42243010818225984	0.060593996907993344	0.2555465	0.2555465	0.239267	0.02302268968865315	0.24905543507530017	0.021113417364004943	0.7626055	0.7626055	0.649912	0.1593726760912929	0.7176716368536098	0.14615589543355034	0.0	0.394338	0.5	0.441059	0.239267	0.2555465	0.649912	0.7626055	0.394338;0.48778	0.239267;0.271826	0.649912;0.875299	2	0	2	678614;447860	ENSDARG00000045414;ENSDARG00000075931	0.441059	0.441059	0.06607347184763387	0.2555465	0.2555465	0.02302268968865315	0.7626055	0.7626055	0.1593726760912929	0.394338;0.48778	0.239267;0.271826	0.649912;0.875299	0															0						Linear,2(1)	2.703754979291339	5.68678605556488	1.9632834196090698	3.7235026359558105	1.244662944253651	2.84339302778244	0.34948584	0.5326321599999999	0.22363868	0.28745432000000004	0.54172624	0.9834847600000001	UP	1.0	0.0	0.0	
R-DRE-1852241	Organelle biogenesis and maintenance	120	122	1	1	1	0	0	0	1	0	0	42	122	4738	0.34541	1.0	0.62653	0.0																																		0	0	0															0															0																							
R-DRE-2565942	Regulation of PLK1 Activity at G2/M Transition	46	46	1	1	1	0	0	0	1	0	0	42	46	4814	0.67189	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380259	Loss of Nlp from mitotic centrosomes	41	41	1	1	1	0	0	0	1	0	0	42	41	4819	0.7017	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380270	Recruitment of mitotic centrosome proteins and complexes	45	45	1	1	1	0	0	0	1	0	0	42	45	4815	0.67775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380284	Loss of proteins required for interphase microtubule organization from the centrosome	41	41	1	1	1	0	0	0	1	0	0	42	41	4819	0.7017	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380287	Centrosome maturation	45	45	1	1	1	0	0	0	1	0	0	42	45	4815	0.67775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-380320	Recruitment of NuMA to mitotic centrosomes	45	45	1	1	1	0	0	0	1	0	0	42	45	4815	0.67775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-453274	Mitotic G2-G2/M phases	106	110	1	1	1	0	0	0	1	0	0	42	110	4750	0.38394	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5617833	Cilium Assembly	98	100	1	1	1	0	0	0	1	0	0	42	100	4760	0.41923	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5620912	Anchoring of the basal body to the plasma membrane	55	55	1	1	1	0	0	0	1	0	0	42	55	4805	0.62132	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-69275	G2/M Transition	105	109	1	1	1	0	0	0	1	0	0	42	109	4751	0.38734	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8854518	AURKA Activation by TPX2	42	42	1	1	1	0	0	0	1	0	0	42	42	4818	0.69564	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-433137	Sodium-coupled sulphate, di- and tri-carboxylate transporters	1	1	1	1	1	1	1	1	1	1	1	41	0	4860	1.0	0.0085679	0.0085679	100.0	100006328	slc13a5b	ENSDARG00000039999		0.431912	0.431912	0.431912		0.431912		0.253842	0.253842	0.253842		0.253842		0.734897	0.734897	0.734897		0.734897		0.0	0.431912	0.0	0.431912	0.253842	0.253842	0.734897	0.734897	0.431912	0.253842	0.734897	1	0	1	100006328	ENSDARG00000039999	0.431912	0.431912		0.253842	0.253842		0.734897	0.734897		0.431912	0.253842	0.734897	0															0						Linear,1(1)	2.6203598976135254	2.6203598976135254	2.6203598976135254	2.6203598976135254	0.0	2.6203598976135254	0.431912	0.431912	0.253842	0.253842	0.734897	0.734897	UP	1.0	0.0	0.0	
