Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:01.03
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2183
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0000149	4	SNARE binding	101	112	1	1	1	1	1	1	1	1	1	89	111	18875	0.90185	0.41211	0.41211	0.89	567916	stxbp4	ENSDARG00000076997		2.23222	2.23222	2.23222		2.23222		1.51908	1.51908	1.51908		1.5190799999999998		3.28014	3.28014	3.28014		3.28014										2.23222	1.51908	3.28014	0	1	0															1	567916	ENSDARG00000076997	2.23222	2.23222		1.51908	1.51908		3.28014	3.28014		2.23222	1.51908	3.28014	0						Linear,1(1)	3.3397810459136963	3.3397810459136963	3.3397810459136963	3.3397810459136963	0.0	3.3397810459136963	2.23222	2.23222	1.51908	1.51908	3.28014	3.28014	DOWN	0.0	1.0	0.0	
GO:0000151	4	ubiquitin ligase complex	208	219	6	4	3	5	5	4	6	3	3	87	216	18770	0.97994	0.085012	0.085012	1.37	570968;553461;393891	rnf144aa;si:dkey-147f3.8;fbxo32	ENSDARG00000020600;ENSDARG00000071029;ENSDARG00000040277	553461(-0.05455)	0.6071566666666667	0.59911	0.451288	0.16004378556299326	0.5938382031283801	0.18339044135120858	0.227382	0.231099	0.216629	0.009459080134980981	0.2252575621253562	0.010512095596343024	1.6765296666666665	1.55316	0.940139	0.805195354985568	1.637695084908508	0.9160299650813416									0.451288;0.771072;0.59911	0.216629;0.234418;0.231099	0.940139;2.53629;1.55316	0	3	0															3	570968;553461;393891	ENSDARG00000020600;ENSDARG00000071029;ENSDARG00000040277	0.6071566666666667	0.59911	0.16004378556299326	0.227382	0.231099	0.009459080134980981	1.6765296666666665	1.55316	0.805195354985568	0.451288;0.771072;0.59911	0.216629;0.234418;0.231099	0.940139;2.53629;1.55316	0						Poly 2,3(1)	2.3910136576190535	7.465933918952942	1.9491374492645264	3.530255079269409	0.9022549499144041	1.9865413904190063	0.4260500742199019	0.7882632591134315	0.21667804317405318	0.23808595682594683	0.765365346962406	2.587693986370928	DOWN	0.0	1.0	0.0	
GO:0000159	5	protein phosphatase type 2A complex	19	19	1	1	1	1	1	1	1	1	1	89	18	18968	0.99643	0.085974	0.085974	5.26	562460	ppp2r5a	ENSDARG00000027017		0.653854	0.653854	0.653854		0.653854		0.240619	0.240619	0.240619		0.240619		1.77678	1.77678	1.77678		1.77678		0.0	0.653854			0.240619		1.77678		0.653854	0.240619	1.77678	0	1	0															1	562460	ENSDARG00000027017	0.653854	0.653854		0.240619	0.240619		1.77678	1.77678		0.653854	0.240619	1.77678	0						Poly 2,1(1)	1.6219165325164795	1.6219165325164795	1.6219165325164795	1.6219165325164795	0.0	1.6219165325164795	0.653854	0.653854	0.240619	0.240619	1.77678	1.77678	DOWN	0.0	1.0	0.0	
GO:0000166	4	nucleotide binding	1865	2149	31	30	13	28	28	27	31	10	10	80	2139	16847	0.56473	0.56812	1.0	0.47	777621;567242;560719;554230;445151;393971;64265;64263;30689;30671	stk17al;cnga3a;si:dkey-206f10.1;kdr;entpd1;pdk2b;aox5;gch2;epha2a;hsp70.3	ENSDARG00000015922;ENSDARG00000070726;ENSDARG00000032838;ENSDARG00000017321;ENSDARG00000045066;ENSDARG00000059054;ENSDARG00000071475;ENSDARG00000099101;ENSDARG00000017354;ENSDARG00000021924		2.3462944	2.73156	0.172267	1.5714557936645317	2.6238402506138	1.6697417615852919	1.340187	1.79283	0.116021	1.017778946514637	1.457991917330987	1.0510642190471067	4.4700600999999995	4.169455	0.255781	2.3542155698387544	5.142424348788222	2.501081645459366									3.18083;3.34308;3.61994;0.933474;0.908682;0.782001;2.63606;2.82706;0.172267;5.05955	2.01569;2.09081;2.2117;0.217766;0.221095;0.229878;1.74306;1.8426;0.116021;2.71325	5.01945;5.3454;5.92486;4.00142;3.73461;2.66022;3.98654;4.33749;0.255781;9.43483	5	5	5	777621;64265;64263;30689;30671	ENSDARG00000015922;ENSDARG00000071475;ENSDARG00000099101;ENSDARG00000017354;ENSDARG00000021924	2.7751533999999998	2.82706	1.745000015059541	1.6861242	1.8426	0.956105570205613	4.606818199999999	4.33749	3.2737123569353503	3.18083;2.63606;2.82706;0.172267;5.05955	2.01569;1.74306;1.8426;0.116021;2.71325	5.01945;3.98654;4.33749;0.255781;9.43483	5	567242;560719;554230;445151;393971	ENSDARG00000070726;ENSDARG00000032838;ENSDARG00000017321;ENSDARG00000045066;ENSDARG00000059054	1.9174354	0.933474	1.4323022702920636	0.9942498000000001	0.229878	1.0570701190986336	4.333302	4.00142	1.3062523091348017	3.34308;3.61994;0.933474;0.908682;0.782001	2.09081;2.2117;0.217766;0.221095;0.229878	5.3454;5.92486;4.00142;3.73461;2.66022	0						Linear,6(0.6);Poly 2,4(0.4)	2.2794216191854537	25.864672541618347	1.514195203781128	7.615251064300537	1.8066864354967143	1.949901044368744	1.3722960081514863	3.3202927918485132	0.7093610733916231	1.9710129266083773	3.010902172470554	5.929218027529447	CONFLICT	0.5	0.5	0.0	
GO:0000175	8	3'-5'-exoribonuclease activity	24	24	2	2	1	2	2	2	2	1	1	89	23	18963	0.99432	0.10736	0.10736	4.17	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001										0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
GO:0000176	4	nuclear exosome (RNase complex)	11	11	1	1	1	1	1	1	1	1	1	89	10	18976	0.99882	0.050704	0.050704	9.09	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612			0.211245		0.837484		0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
GO:0000177	6	cytoplasmic exosome (RNase complex)	11	11	1	1	1	1	1	1	1	1	1	89	10	18976	0.99882	0.050704	0.050704	9.09	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612			0.211245		0.837484		0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
GO:0000178	5	exosome (RNase complex)	15	15	1	1	1	1	1	1	1	1	1	89	14	18972	0.99778	0.068504	0.068504	6.67	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612			0.211245		0.837484		0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
GO:0000209	9	protein polyubiquitination	135	139	3	2	1	3	3	2	3	1	1	89	138	18848	0.86012	0.48302	0.48302	0.72	570968	rnf144aa	ENSDARG00000020600		0.451288	0.451288	0.451288		0.451288		0.216629	0.216629	0.216629		0.216629		0.940139	0.940139	0.940139		0.940139										0.451288	0.216629	0.940139	0	1	0															1	570968	ENSDARG00000020600	0.451288	0.451288		0.216629	0.216629		0.940139	0.940139		0.451288	0.216629	0.940139	0						Poly 2,1(1)	1.9865413904190063	1.9865413904190063	1.9865413904190063	1.9865413904190063	0.0	1.9865413904190063	0.451288	0.451288	0.216629	0.216629	0.940139	0.940139	DOWN	0.0	1.0	0.0	
GO:0000212	7	meiotic spindle organization	2	3	1	1	0	1	1	1	1	0	0	90	3	18983	0.98591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000217	6	DNA secondary structure binding	7	7	1	1	1	1	1	1	1	1	1	89	6	18980	0.99954	0.032567	0.032567	14.29	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311	0.0	3.96311	2.34987	2.34987	6.6839	6.6839	3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0000220	6	vacuolar proton-transporting V-type ATPase, V0 domain	7	7	1	1	0	1	1	1	1	0	0	90	7	18979	0.96743	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000226	5	microtubule cytoskeleton organization	245	265	4	4	1	3	3	3	4	0	0	90	265	18721	0.28309	1.0	0.63937	0.0																																		0	0	0															0															0																							
GO:0000271	6	polysaccharide biosynthetic process	27	37	1	1	1	1	1	1	1	1	1	89	36	18950	0.98683	0.16066	0.16066	2.7	797513	b3gnt2l	ENSDARG00000068219		0.939821	0.939821	0.939821		0.939821		0.216157	0.216157	0.216157		0.216157		4.08621	4.08621	4.08621		4.08621										0.939821	0.216157	4.08621	0	1	0															1	797513	ENSDARG00000068219	0.939821	0.939821		0.216157	0.216157		4.08621	4.08621		0.939821	0.216157	4.08621	0						Poly 2,1(1)	12.35396957397461	12.35396957397461	12.35396957397461	12.35396957397461	0.0	12.35396957397461	0.939821	0.939821	0.216157	0.216157	4.08621	4.08621	DOWN	0.0	1.0	0.0	
GO:0000278	4	mitotic cell cycle	81	86	2	2	0	2	2	2	2	0	0	90	86	18900	0.66523	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000281	5	mitotic cytokinesis	34	36	1	1	1	0	0	0	1	0	0	90	36	18950	0.84332	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000290	9	deadenylation-dependent decapping of nuclear-transcribed mRNA	6	7	1	1	0	1	1	1	1	0	0	90	7	18979	0.96743	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000291	9	nuclear-transcribed mRNA catabolic process, exonucleolytic	13	13	1	1	0	1	1	1	1	0	0	90	13	18973	0.94035	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000307	8	cyclin-dependent protein kinase holoenzyme complex	27	32	1	0	0	0	0	0	1	0	0	90	32	18954	0.85946	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000323	7	lytic vacuole	153	171	3	2	2	2	2	2	3	2	2	88	169	18817	0.95279	0.19315	0.19315	1.17	554157;337572	ctss2.1;ctss2.2	ENSDARG00000074656;ENSDARG00000013771		2.0812955	2.0812955	0.837901	1.7584253652801136	2.4755968263311576	1.667666841238825	1.1541125	1.1541125	0.225375	1.3134331683844822	1.448630794928507	1.245642258321911	4.211045	4.211045	3.11515	1.5498295719368602	4.558571751983931	1.4698374111992776									3.32469;0.837901	2.08285;0.225375	5.30694;3.11515	1	1	1	554157	ENSDARG00000074656	3.32469	3.32469		2.08285	2.08285		5.30694	5.30694		3.32469	2.08285	5.30694	1	337572	ENSDARG00000013771	0.837901	0.837901		0.225375	0.225375		3.11515	3.11515		0.837901	0.225375	3.11515	0						Linear,1(0.5);Poly 2,1(0.5)	1.9482410396471634	3.922165036201477	1.7370256185531616	2.1851394176483154	0.31686430608344945	1.9610825181007385	-0.3557577199999997	4.51834872	-0.6662129999999995	2.9744379999999997	2.0630908000000003	6.3589992	CONFLICT	0.5	0.5	0.0	
GO:0000339	6	RNA cap binding	15	16	1	1	0	1	1	1	1	0	0	90	16	18970	0.9271	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000381	9	regulation of alternative mRNA splicing, via spliceosome	51	52	2	2	0	2	2	2	2	0	0	90	52	18934	0.78173	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000403	7	Y-form DNA binding	3	3	1	1	1	1	1	1	1	1	1	89	2	18984	0.99993	0.014088	0.014088	33.33	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311	0.0	3.96311	2.34987	2.34987	6.6839	6.6839	3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0000406	7	double-strand/single-strand DNA junction binding	2	2	1	1	1	1	1	1	1	1	1	89	1	18985	0.99998	0.0094139	0.0094139	50.0	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311	0.0	3.96311	2.34987	2.34987	6.6839	6.6839	3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0000422	6	autophagy of mitochondrion	33	37	1	0	0	1	1	0	1	0	0	90	37	18949	0.83934	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000428	5	DNA-directed RNA polymerase complex	43	44	1	1	0	1	1	1	1	0	0	90	44	18942	0.81195	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000462	11	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	23	23	1	1	0	1	1	1	1	0	0	90	23	18963	0.89688	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000723	6	telomere maintenance	40	40	1	1	1	1	1	1	1	1	1	89	39	18947	0.98471	0.17251	0.17251	2.5	799320	znf365	ENSDARG00000087985		0.413028	0.413028	0.413028		0.413028		0.208888	0.208888	0.208888		0.208888		0.81667	0.81667	0.81667		0.81667										0.413028	0.208888	0.81667	0	1	0															1	799320	ENSDARG00000087985	0.413028	0.413028		0.208888	0.208888		0.81667	0.81667		0.413028	0.208888	0.81667	0						Poly 2,1(1)	4.2750983238220215	4.2750983238220215	4.2750983238220215	4.2750983238220215	0.0	4.2750983238220215	0.413028	0.413028	0.208888	0.208888	0.81667	0.81667	DOWN	0.0	1.0	0.0	
GO:0000724	8	double-strand break repair via homologous recombination	66	72	1	1	1	1	1	1	1	1	1	89	71	18915	0.95453	0.28904	0.28904	1.39	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995										3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0000725	7	recombinational repair	67	73	1	1	1	1	1	1	1	1	1	89	72	18914	0.95339	0.2924	0.2924	1.37	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995										3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0000729	6	DNA double-strand break processing	6	7	1	1	1	1	1	1	1	1	1	89	6	18980	0.99954	0.032567	0.032567	14.29	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311	0.0	3.96311	2.34987	2.34987	6.6839	6.6839	3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0000737	7	DNA catabolic process, endonucleolytic	10	11	1	1	0	1	1	1	1	0	0	90	11	18975	0.9493	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000738	7	DNA catabolic process, exonucleolytic	2	3	1	1	0	1	1	1	1	0	0	90	3	18983	0.98591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000785	3	chromatin	117	137	1	1	1	1	1	1	1	1	1	89	136	18850	0.86333	0.47807	0.47807	0.73	415223	trim63a	ENSDARG00000028027		0.960912	0.960912	0.960912		0.960912		0.213091	0.213091	0.213091		0.213091		4.33314	4.33314	4.33314		4.33314										0.960912	0.213091	4.33314	0	1	0															1	415223	ENSDARG00000028027	0.960912	0.960912		0.213091	0.213091		4.33314	4.33314		0.960912	0.213091	4.33314	0						Poly 2,1(1)	2.0111420154571533	2.0111420154571533	2.0111420154571533	2.0111420154571533	0.0	2.0111420154571533	0.960912	0.960912	0.213091	0.213091	4.33314	4.33314	DOWN	0.0	1.0	0.0	
GO:0000902	4	cell morphogenesis	96	108	4	4	0	4	4	4	4	0	0	90	108	18878	0.59918	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000904	5	cell morphogenesis involved in differentiation	60	72	4	4	0	4	4	4	4	0	0	90	72	18914	0.71096	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000910	4	cytokinesis	52	56	1	1	1	0	0	0	1	0	0	90	56	18930	0.76704	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000932	6	P-body	46	51	2	2	0	2	2	2	2	0	0	90	51	18935	0.78545	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000956	8	nuclear-transcribed mRNA catabolic process	62	66	2	2	0	2	2	2	2	0	0	90	66	18920	0.7315	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0000976	6	transcription cis-regulatory region binding	1033	1222	15	12	6	14	14	14	15	6	6	84	1216	17770	0.64537	0.52044	0.82909	0.49	100038783;100005030;795414;565875;565874;565869	zgc:162971;si:ch73-367f21.6;relb;nr1i2;znf692;klf9	ENSDARG00000101093;ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194		3.0686468333333337	3.4994199999999998	0.688319	1.972196324211402	2.680022884424894	1.6500052562699	1.664074	2.15537	0.214993	1.1528950722848983	1.475166842095015	1.093233850473982	6.014961666666667	5.6851	2.0101	3.3607755210333026	5.413030896256321	2.2278640307772473									0.959542;5.93323;3.7943;0.688319;3.83195;3.20454	0.214993;2.92363;2.28365;0.235701;2.29938;2.02709	4.28257;12.0409;6.30427;2.0101;6.386;5.06593	3	3	3	100005030;795414;565869	ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000068194	4.31069	3.7943	1.4357685235092739	2.4114566666666666	2.28365	0.461732499325459	7.8037	6.30427	3.7213934713894465	5.93323;3.7943;3.20454	2.92363;2.28365;2.02709	12.0409;6.30427;5.06593	3	100038783;565875;565874	ENSDARG00000101093;ENSDARG00000029766;ENSDARG00000078434	1.8266036666666665	0.959542	1.7419675417160714	0.9166913333333334	0.235701	1.1974882742692445	4.226223333333333	4.28257	2.188494097006737	0.959542;0.688319;3.83195	0.214993;0.235701;2.29938	4.28257;2.0101;6.386	0						Linear,4(0.67);Poly 2,2(0.34)	1.9597687276214562	11.887339472770691	1.6501649618148804	2.4621517658233643	0.32290279630680807	1.9485533237457275	1.4905611088092312	4.646732557857436	0.741565813004738	2.586582186995262	3.3257811789211638	8.704142154412171	CONFLICT	0.5	0.5	0.0	
GO:0000977	7	RNA polymerase II transcription regulatory region sequence-specific DNA binding	981	1166	15	12	6	14	14	14	15	6	6	84	1160	17826	0.68864	0.47416	0.82356	0.51	100038783;100005030;795414;565875;565874;565869	zgc:162971;si:ch73-367f21.6;relb;nr1i2;znf692;klf9	ENSDARG00000101093;ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194		3.0686468333333337	3.4994199999999998	0.688319	1.972196324211402	2.680022884424894	1.6500052562699	1.664074	2.15537	0.214993	1.1528950722848983	1.475166842095015	1.093233850473982	6.014961666666667	5.6851	2.0101	3.3607755210333026	5.413030896256321	2.2278640307772473									0.959542;5.93323;3.7943;0.688319;3.83195;3.20454	0.214993;2.92363;2.28365;0.235701;2.29938;2.02709	4.28257;12.0409;6.30427;2.0101;6.386;5.06593	3	3	3	100005030;795414;565869	ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000068194	4.31069	3.7943	1.4357685235092739	2.4114566666666666	2.28365	0.461732499325459	7.8037	6.30427	3.7213934713894465	5.93323;3.7943;3.20454	2.92363;2.28365;2.02709	12.0409;6.30427;5.06593	3	100038783;565875;565874	ENSDARG00000101093;ENSDARG00000029766;ENSDARG00000078434	1.8266036666666665	0.959542	1.7419675417160714	0.9166913333333334	0.235701	1.1974882742692445	4.226223333333333	4.28257	2.188494097006737	0.959542;0.688319;3.83195	0.214993;0.235701;2.29938	4.28257;2.0101;6.386	0						Linear,4(0.67);Poly 2,2(0.34)	1.9597687276214562	11.887339472770691	1.6501649618148804	2.4621517658233643	0.32290279630680807	1.9485533237457275	1.4905611088092312	4.646732557857436	0.741565813004738	2.586582186995262	3.3257811789211638	8.704142154412171	CONFLICT	0.5	0.5	0.0	
GO:0000978	8	RNA polymerase II cis-regulatory region sequence-specific DNA binding	798	942	11	9	4	11	11	11	11	4	4	86	938	18048	0.54038	0.6551	1.0	0.42	795414;565875;565874;565869	relb;nr1i2;znf692;klf9	ENSDARG00000086173;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194		2.87977725	3.4994199999999998	0.688319	1.4889532017932097	3.217588040220063	1.0395068212736138	1.71145525	2.15537	0.235701	0.9917221125212363	1.9614895827623464	0.6873498423898274	4.941574999999999	5.6851	2.0101	2.0455081752708804	5.321324044672051	1.4667299632464965									3.7943;0.688319;3.83195;3.20454	2.28365;0.235701;2.29938;2.02709	6.30427;2.0101;6.386;5.06593	2	2	2	795414;565869	ENSDARG00000086173;ENSDARG00000068194	3.4994199999999998	3.4994199999999998	0.4170232952725792	2.15537	2.15537	0.18141531578122197	5.6851	5.6851	0.8756386114145451	3.7943;3.20454	2.28365;2.02709	6.30427;5.06593	2	565875;565874	ENSDARG00000029766;ENSDARG00000078434	2.2601345	2.2601345	2.2228827976482473	1.2675405000000002	1.2675405000000002	1.459241415092273	4.19805	4.19805	3.0942285637942124	0.688319;3.83195	0.235701;2.29938	2.0101;6.386	0						Linear,3(0.75);Poly 2,1(0.25)	2.022927133146109	8.187048196792603	1.6613812446594238	2.4621517658233643	0.36046383086485345	2.0317575931549072	1.4206031122426548	4.338951387757345	0.7395675797291889	2.6833429202708117	2.936976988234539	6.946173011765461	CONFLICT	0.5	0.5	0.0	
